identifier_original	identifier_novel	name_original	name_novel	custom	metanetx	gene	enzyme
RE4FD1FC9	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RE52D0527	null	inositol transport via sodium symport	inositol transport via sodium symport	FALSE			
RE532B9D7	null	transport of ubiquinol into lymph	transport of ubiquinol into lymph	FALSE			
RE57BA6E9	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RE58053A5	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RE59FF257	null	ATP-binding Cassette (ABC) TCDB:3.A.1.208.15	ATP-binding Cassette (ABC) TCDB:3.A.1.208.15	FALSE			
RE5D87EBD	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
RE5DFB81E	null	exchange reaction for glutaryl carnitine	exchange reaction for glutaryl carnitine	FALSE			
RE6132467	null	blood group intracellular transport	blood group intracellular transport	FALSE			
RE6160B55	null	H+/K+ gastric/non-gastric P-ATPase and ABC ATPase	H+/K+ gastric/non-gastric P-ATPase and ABC ATPase	FALSE			
RE61C4B47	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RE65B90BB	null	Haptoglobin exchange	Haptoglobin exchange	FALSE			
RE6A16FB1	null	PHEACGLN extracellular transport via diffusion	PHEACGLN extracellular transport via diffusion	FALSE			
RE6C6E026	null	D-3-Amino-isobutanoate exchange	D-3-Amino-isobutanoate exchange	FALSE			
RE6CCA0E2	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RE6D6DD10	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RE6E0D26E	null	Reduced glutathione exchange	Reduced glutathione exchange	FALSE			
RE6E9D39A	null	chitin exchange	chitin exchange	FALSE			
RE700445E	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RE724E2D1	null	D-mannose transport via sodium cotransport	D-mannose transport via sodium cotransport	FALSE			
RE7398837	null	5,6,7,8-Tetrahydrofolate exchange	5,6,7,8-Tetrahydrofolate exchange	FALSE			
RE7424E76	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RE7849E72	null	uptake of octadecenoate by the enterocytes	uptake of octadecenoate by the enterocytes	FALSE			
RE79121A0	null	uptake of octadecanoate (n-C18:0) by the enterocytes	uptake of octadecanoate (n-C18:0) by the enterocytes	FALSE			
RE7F522DB	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RE7F5B0FD	null	K+ exchange	K+ exchange	FALSE			
RE812DA35	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RE853823A	null	Guanine transport	Guanine transport	FALSE			
RE882818E	null	estradiol glucuronide transport via bicarbonate countertransport	estradiol glucuronide transport via bicarbonate countertransport	FALSE			
RE8C73C4D	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RE8FE91F1	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RE932EB6A	null	Transport of 4-methyl-2-oxopentanoate	Transport of 4-methyl-2-oxopentanoate	FALSE			
RE94A4062	null	Anion Exchanger (AE) TCDB:2.A.31.2.8	Anion Exchanger (AE) TCDB:2.A.31.2.8	FALSE			
RE985FDA3	null	AMP exchange	AMP exchange	FALSE			
RE9897E7C	null	transport of beta alanine into the intestinal cells by beta transport system	transport of beta alanine into the intestinal cells by beta transport system	FALSE			
RE98F8B89	null	Exchange of 4-methyl-2-oxopentanoate	Exchange of 4-methyl-2-oxopentanoate	FALSE			
RE99642ED	null	L-threonine/glycine reversible exchange	L-threonine/glycine reversible exchange	FALSE			
RE99F6122	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RE9DADA53	null	L-cysteine reversible transport via sodium symport	L-cysteine reversible transport via sodium symport	FALSE			
REA3BC048	null	Sarcosine transport (extracellular to cytosol)	Sarcosine transport (extracellular to cytosol)	FALSE			
REA7A9878	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
REA9856E7	null	debrisoquine exchange	debrisoquine exchange	FALSE			
REAE45433	null	prostaglandin A1(1-) exchange	prostaglandin A1(1-) exchange	FALSE			
REAEB4782	null	exchange reaction for tetradecanoate (n-C14:0)	exchange reaction for tetradecanoate (n-C14:0)	FALSE			
REB1073A8	null	xenobiotic transport	xenobiotic transport	FALSE			
REB118AD6	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
REB1DCEE2	null	Major Facilitator(MFS) TCDB:2.A.1.14.6	Major Facilitator(MFS) TCDB:2.A.1.14.6	FALSE			
REB499A4B	null	exchange reaction for octanoate (n-C8:0)	exchange reaction for octanoate (n-C8:0)	FALSE			
REB5A98A3	null	acetoacetate transport via proton symport	acetoacetate transport via proton symport	FALSE			
REB67C836	null	(R)-Pantothenate exchange	(R)-Pantothenate exchange	FALSE			
REB86BA01	null	xenobiotic transport	xenobiotic transport	FALSE			
REB91E4A9	null	cytosine transport via facilated diffusion	cytosine transport via facilated diffusion	FALSE			
REBF85BE8	null	thymine reversible transport via facilated diffusion	thymine reversible transport via facilated diffusion	FALSE			
REC054010	null	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 exchange	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 exchange	FALSE			
REC3BD38A	null	Maltose exchange	Maltose exchange	FALSE			
REC502913	null	Adenine exchange	Adenine exchange	FALSE			
REC5E4BB6	null	L-cysteine/L-glutamine Na-dependent exchange (Cys-L in)	L-cysteine/L-glutamine Na-dependent exchange (Cys-L in)	FALSE			
REC6902C1	null	D-tagatose uptake via diffusion	D-tagatose uptake via diffusion	FALSE			
REC8035BC	null	Norepinephrine exchange	Norepinephrine exchange	FALSE			
REC83C31C	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
REC92E225	null	transport of L-Serine into the intestinal cells by ATB0 transporter	transport of L-Serine into the intestinal cells by ATB0 transporter	FALSE			
RECA2258A	null	L-Serine/Glutamine reversible exchange	L-Serine/Glutamine reversible exchange	FALSE			
RECA93971	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RECB1AE2F	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RECF10F38	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	FALSE			
RED09CD0A	null	Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP), TCDB:2.A.55.2.3	Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP), TCDB:2.A.55.2.3	FALSE			
RED337220	null	DM_HC00007_r	DM_HC00007_r	FALSE			
RED4B2D6F	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RED6CAF7B	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RED6D2798	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RED6E6193	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RED90DFF0	null	L-iduronate transport, extracellular	L-iduronate transport, extracellular	FALSE			
RED990E43	null	Retinoate exchange	Retinoate exchange	FALSE			
REDB75C3E	null	exchange reaction for phosphatidylethanolamine	exchange reaction for phosphatidylethanolamine	FALSE			
REDBCD009	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
REDC25FC4	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
REDCD55DC	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
REDD633B0	null	Major Facilitator(MFS) TCDB:2.A.1.44.1	Major Facilitator(MFS) TCDB:2.A.1.44.1	FALSE			
REDDCA6A7	null	Exchange of 1,4-butanediammonium	Exchange of 1,4-butanediammonium	FALSE			
REE29F66D	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
REE464AC0	null	keratan sulfate II (core 2) transport, extracellular to lysosome	keratan sulfate II (core 2) transport, extracellular to lysosome	FALSE			
REE47B6B1	null	L-cysteine/L-threonine Na-dependent exchange (Thr-L in)	L-cysteine/L-threonine Na-dependent exchange (Thr-L in)	FALSE			
REE744BA6	null	xenobiotic transport	xenobiotic transport	FALSE			
REE993CC3	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
REEB72B83	null	transport of Prolylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	transport of Prolylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	FALSE			
REEC56935	null	sulfate transport via bicarbonate countertransport	sulfate transport via bicarbonate countertransport	FALSE			
REED8A604	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
REEF5D9BC	null	exchange reaction for 3-hydroxy-isovaleryl carnitine	exchange reaction for 3-hydroxy-isovaleryl carnitine	FALSE			
REEFDC248	null	L-Isoleucine exchange	L-Isoleucine exchange	FALSE			
REF49367B	null	Exchange of anthranilate	Exchange of anthranilate	FALSE			
REF8BF068	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
REF9C121E	null	Organic anion transporter 5 Utilized transport	Organic anion transporter 5 Utilized transport	FALSE			
REFB334D9	null	leukotriene C4 transport via bicarbonate countertransport	leukotriene C4 transport via bicarbonate countertransport	FALSE			
REFCC6C06	null	Organic anion transporter 5 Utilized transport	Organic anion transporter 5 Utilized transport	FALSE			
REFDF2D3E	null	Pyridoxal transport	Pyridoxal transport	FALSE			
RF004A712	null	Lipoate transport via sodium symport	Lipoate transport via sodium symport	FALSE			
RF0282999	null	sulfochenodeoxycholate exchange	sulfochenodeoxycholate exchange	FALSE			
RF02C6661	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RF032D4FB	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
RF04773F9	null	9-O-Acetylated GT3 (homo sapiens) exchange	9-O-Acetylated GT3 (homo sapiens) exchange	FALSE			
RF04F837F	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RF08E2F37	null	Prothrombin Protein assembly	Prothrombin Protein assembly	FALSE			
RF09B9634	null	L-Lactate exchange	L-Lactate exchange	FALSE			
RF0B1843E	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
RF0C79209	null	Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.4	Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.4	FALSE			
RF0CE822E	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF0FF2E41	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
RF11A9788	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RF155569	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF160CB55	null	Exchange of Lactose-6P	Exchange of Lactose-6P	FALSE			
RF163A01	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RF1C44BC5	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RF1CD2DCD	null	transport of 3-hydroxyhexadecenoyl carnitine into extra cellular space	transport of 3-hydroxyhexadecenoyl carnitine into extra cellular space	FALSE			
RF1EB3127	null	heparan sulfate proteoglycan exchange	heparan sulfate proteoglycan exchange	FALSE			
RF1FFB625	null	Gamma-glutamyl hydrolase (10FTHF5GLU), extracellular	Gamma-glutamyl hydrolase (10FTHF5GLU), extracellular	FALSE			
RF2182F12	null	beta-Carotene exchange	beta-Carotene exchange	FALSE			
RF221575A	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RF2367D6F	null	CDP(3-) exchange	CDP(3-) exchange	FALSE			
RF2434B11	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RF2777427	null	DM_trdrd_m	DM_trdrd_m	FALSE			
RF27993EF	null	Biotin transport via sodium symport	Biotin transport via sodium symport	FALSE			
RF291FA09	null	exchange reaction for tiglyl carnitine	exchange reaction for tiglyl carnitine	FALSE			
RF2C2F57D	null	Protein degradation	Protein degradation	FALSE			
RF2C6DBEA	null	hyaluronan transport, extracellular to lysosome	hyaluronan transport, extracellular to lysosome	FALSE			
RF2D9E0D2	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RF2DE5F0	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
RF31D35DF	null	transport of Alanylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	transport of Alanylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	FALSE			
RF32BD6E8	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF32D3942	null	dehydroepiandrosterone sulfate transport via bicarbonate countertransport	dehydroepiandrosterone sulfate transport via bicarbonate countertransport	FALSE			
RF3648FDA	null	Inosine transport (diffusion)	Inosine transport (diffusion)	FALSE			
RF382895C	null	L-Valine exchange	L-Valine exchange	FALSE			
RF384777	null	5-methyltetrahydrofolate transport via anion exchange	5-methyltetrahydrofolate transport via anion exchange	FALSE			
RF3A5901D	null	keratan sulfate I transport, extracellular to lysosome	keratan sulfate I transport, extracellular to lysosome	FALSE			
RF3AFC26B	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
RF3BAF2DB	null	exchange reaction for dehydroascorbide(1-)	exchange reaction for dehydroascorbide(1-)	FALSE			
RF3C5BC18	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF3FA1F19	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RF3FF5A3F	null	exchange reaction for alanylalanine	exchange reaction for alanylalanine	FALSE			
RF40DAF70	null	L-homoserine via sodium symport	L-homoserine via sodium symport	FALSE			
RF426D4E8	null	lactose transport from Golgi to extracellular (via vesicle)	lactose transport from Golgi to extracellular (via vesicle)	FALSE			
RF470EB83	null	omega hydroxy hexadecanoate (n-C16:0) exchange	omega hydroxy hexadecanoate (n-C16:0) exchange	FALSE			
RF484E904	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
RF4A34183	null	Maltotriose exchange	Maltotriose exchange	FALSE			
RF4BBD04D	null	cholesterol efflux (ATP depedent)	cholesterol efflux (ATP depedent)	FALSE			
RF4C8BB1A	null	Exchange of N-carbamoyl-L-aspartate	Exchange of N-carbamoyl-L-aspartate	FALSE			
RF4D39492	null	2-hydroxybutyrate cotransport with proton	2-hydroxybutyrate cotransport with proton	FALSE			
RF4DA92B	null	exchange reaction for succinyl carnitine	exchange reaction for succinyl carnitine	FALSE			
RF4DE92E0	null	Acetone exchange	Acetone exchange	FALSE			
RF53F418F	null	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 exchange	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 exchange	FALSE			
RF545A059	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
RF568845E	null	leukotriene A4 transport	leukotriene A4 transport	FALSE			
RF5703BBB	null	fatty acid retinol efflux (9-cis)	fatty acid retinol efflux (9-cis)	FALSE			
RF583D67D	null	chondroitin sulfate B transport, extracellular to lysosome	chondroitin sulfate B transport, extracellular to lysosome	FALSE			
RF599EEB7	null	Vesicular transport	Vesicular transport	FALSE			
RF5B8E8D	null	glycine reversible transport via sodium and chloride symport (3:1:1)	glycine reversible transport via sodium and chloride symport (3:1:1)	FALSE			
RF5F9AA91	null	eicosatetranoic acid exchange	eicosatetranoic acid exchange	FALSE			
RF60A21A7	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
RF63CDCCF	null	Acetate exchange	Acetate exchange	FALSE			
RF64AE3B9	null	oagt3 hs transport	oagt3 hs transport	FALSE			
RF655EADC	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.65.1.1	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.65.1.1	FALSE			
RF6746008	null	Gamma-glutamyl hydrolase (6DHF), extracellular	Gamma-glutamyl hydrolase (6DHF), extracellular	FALSE			
RF68799E3	null	L-alanine/glutamine reversible exchange	L-alanine/glutamine reversible exchange	FALSE			
RF687DCE3	null	Proline transport (sodium symport) (2:1)	Proline transport (sodium symport) (2:1)	FALSE			
RF6E34AF	null	Linoleic acid (n-C18:2) transport in via diffusion	Linoleic acid (n-C18:2) transport in via diffusion	FALSE			
RF6E6CA7D	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RF6EC8C70	null	Phylloquinone transport	Phylloquinone transport	FALSE			
RF6F5A55B	null	L-methionine transport via diffusion (extracellular to cytosol)	L-methionine transport via diffusion (extracellular to cytosol)	FALSE			
RF72BB1BA	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF74371C8	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF78D8946	null	taurolithocholate exchange	taurolithocholate exchange	FALSE			
RF7BC82F7	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
RF7C1EB18	null	DM_HC02036_c	DM_HC02036_c	FALSE			
RF7D7B473	null	keratan sulfate II (core4) transport, golgi to extracellular	keratan sulfate II (core4) transport, golgi to extracellular	FALSE			
RF7D87A38	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF84FFBFE	null	GQ1balpha (homo sapiens) exchange	GQ1balpha (homo sapiens) exchange	FALSE			
RF86F124	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
RF87A3E55	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RF87B9AF3	null	TETDECE1COASINK	TETDECE1COASINK	FALSE			
RF8838245	null	Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1	Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter TCDB:2.A.28.1.1	FALSE			
RF88A1B47	null	transport of adipoyl carnitine into the extra cellular fluid	transport of adipoyl carnitine into the extra cellular fluid	FALSE			
RF8AD49EB	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
RF8C2864E	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RF8C76458	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RF8E73331	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
RF8EAE93B	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
RF90771D7	null	cholesterol ester transporter	cholesterol ester transporter	FALSE			
RF9144069	null	cholesterol ester exchange	cholesterol ester exchange	FALSE			
